customer_id,signup_date,country,city,segment,lifetime_value_cents,is_active
0001534,2024-03-30,CH,Genève,consumer,27275,1
0001535,2023-07-10,FR,Besançon,consumer,5356,1
0001536,2024-03-06,BR,Curitiba,consumer,7678,1
0001537,2024-07-11,DE,München,consumer,22770,1
0001538,2023-12-23,PL,Kraków,smb,11593,1
0001539,2023-06-28,US,Austin,consumer,14001,1
0001540,2023-11-18,FR,Besançon,smb,48409,1
0001541,2024-02-23,US,Portland,consumer,13934,1
0001542,2024-05-07,ES,Gijón,consumer,27485,1
0001543,2023-03-24,US,Portland,consumer,7924,1
0001544,2024-08-25,FR,Nîmes,smb,11305,1
0001545,2024-05-21,FR,Besançon,consumer,5217,1
0001546,2024-08-08,PL,Łódź,consumer,10739,1
0001547,2024-05-12,GB,Manchester,consumer,24921,1
0001548,2023-03-02,BR,Curitiba,consumer,43327,1
0001549,2024-08-13,DE,München,smb,20390,1
0001550,2023-02-09,BR,São Paulo,consumer,18966,1
0001551,2023-12-29,US,Portland,consumer,5955,1
0001552,2024-10-03,GB,Leeds,consumer,4865,1
0001553,2024-03-11,GB,Bristol,smb,10780,1
0001554,2024-01-19,CH,Basel,consumer,19027,1
0001555,2023-11-27,PL,Łódź,consumer,10008,1
0001556,2024-09-22,GB,Leeds,consumer,19084,1
0001557,2023-04-06,FR,Nîmes,consumer,15661,1
0001558,2024-11-24,GB,Bristol,consumer,10689,1
0001559,2023-11-11,US,Austin,enterprise,4845,1
0001560,2024-02-28,BR,Belém,smb,930,1
0001561,2024-03-03,CH,Zürich,consumer,19047,1
0001562,2024-07-31,FR,Besançon,smb,24089,1
0001563,2024-07-16,GB,Bristol,smb,2959,1
0001564,2024-12-23,PL,Gdańsk,consumer,3052,1
0001565,2023-10-07,DE,München,smb,3464,1
0001566,2023-08-19,CH,Genève,consumer,64421,1
0001567,2023-12-02,FR,Besançon,enterprise,1130,1
0001568,2024-08-26,DE,Köln,enterprise,11616,1
0001569,2024-06-15,FR,Nîmes,consumer,20075,1
0001570,2024-07-01,GB,Bristol,enterprise,11618,1
0001571,2024-07-08,GB,Bristol,consumer,15145,1
0001572,2023-12-15,IS,Selfoss,consumer,26179,1
0001573,2023-04-16,CH,Genève,smb,7822,1
0001574,2024-07-30,DE,Köln,consumer,25597,1
0001575,2024-07-08,US,Boston,consumer,20094,1
0001576,2023-03-11,US,Austin,consumer,33703,1
0001577,2024-04-04,GB,Leeds,consumer,39614,1
0001578,2024-01-10,PL,Gdańsk,consumer,11734,1
0001579,2024-11-19,GB,Bristol,smb,24740,1
0001580,2024-04-02,FR,Besançon,consumer,14419,1
0001581,2023-04-16,FR,Nîmes,smb,14364,1
0001582,2024-02-27,SE,Örebro,consumer,8039,1
0001583,2024-01-01,PL,Gdańsk,smb,10743,1
0001584,2024-07-04,PL,Kraków,consumer,29661,1
0001585,2024-02-28,FR,Nîmes,consumer,29569,1
0001586,2023-03-09,FR,Angers,consumer,7283,1
0001587,2024-05-25,GB,Leeds,smb,21844,1
0001588,2023-05-18,GB,Manchester,consumer,12386,1
0001589,2024-01-27,US,Portland,consumer,5843,1
0001590,2023-02-25,US,Austin,consumer,5903,1
0001591,2024-09-28,DE,München,consumer,17894,1
0001592,2023-06-29,BR,São Paulo,smb,8497,1
0001593,2023-07-13,BR,São Paulo,consumer,12239,1
0001594,2024-04-01,ES,Córdoba,enterprise,25930,1
0001595,2023-06-12,FR,Angers,consumer,11217,1
0001596,2024-03-23,DE,Köln,consumer,7449,1
0001597,2024-09-06,FR,Besançon,consumer,20714,1
0001598,2024-04-18,US,Boston,smb,6729,1
0001599,2023-04-26,GB,Manchester,consumer,11728,1
0001600,2023-03-27,US,Austin,consumer,23136,1
0001601,2024-02-02,US,Austin,smb,12322,1
0001602,2024-10-23,FR,Besançon,consumer,4641,1
0001603,2024-08-14,DE,München,enterprise,18405,1
0001604,2024-05-20,GB,Manchester,consumer,38500,1
0001605,2024-02-29,GB,Bristol,consumer,21145,1
0001606,2024-06-09,GB,Manchester,consumer,33041,1
0001607,2023-09-17,SE,Örebro,consumer,24481,1
0001608,2024-10-27,BR,Curitiba,consumer,17075,1
0001609,2024-05-26,BR,Curitiba,smb,29284,1
0001610,2024-05-21,US,Portland,smb,15060,1
0001611,2024-05-24,SE,Malmö,consumer,4114,1
0001612,2024-06-28,GB,Bristol,consumer,6871,1
0001613,2023-08-29,US,Portland,consumer,23649,1
0001614,2023-03-08,GB,Leeds,enterprise,17399,1
0001615,2023-10-31,IS,Akureyri,consumer,22910,1
0001616,2024-09-17,DE,Düsseldorf,consumer,8058,1
0001617,2023-10-13,CH,Basel,consumer,14796,1
0001618,2023-08-09,US,Portland,consumer,13070,1
0001619,2024-05-06,CH,Zürich,consumer,14638,1
0001620,2024-12-18,FR,Nîmes,consumer,6364,1
0001621,2023-10-15,US,Portland,consumer,9336,1
0001622,2024-04-03,PL,Kraków,consumer,15720,1
0001623,2024-03-09,GB,Manchester,smb,20131,1
0001624,2024-07-07,ES,Málaga,smb,22677,1
0001625,2023-02-12,CH,Zürich,smb,10934,1
0001626,2024-07-11,DE,Köln,consumer,24910,1
0001627,2024-11-25,BR,São Paulo,consumer,18029,1
0001628,2024-12-28,US,Boston,enterprise,8627,1
0001629,2023-09-24,SE,Malmö,smb,20360,1
0001630,2024-01-01,US,Austin,smb,14147,1
0001631,2024-12-10,PL,Kraków,consumer,12590,1
0001632,2024-07-11,US,Austin,smb,13213,1
0001633,2023-04-24,FR,Besançon,smb,7313,1
0001634,2023-02-28,FR,Nîmes,consumer,10077,1
0001635,2024-10-03,DE,Köln,consumer,31901,1
0001636,2023-12-10,BR,Belém,consumer,15922,1
0001637,2024-08-26,SE,Göteborg,consumer,14771,1
0001638,2023-08-12,BR,São Paulo,consumer,2590,1
0001639,2023-02-23,US,Boston,enterprise,60045,1
0001640,2023-06-17,US,Portland,consumer,7748,1
0001641,2024-07-20,DE,Köln,consumer,2419,1
0001642,2024-11-06,US,Austin,consumer,26648,1
0001643,2023-02-07,DE,Düsseldorf,consumer,22568,1
0001644,2024-01-04,DE,Düsseldorf,consumer,7653,1
0001645,2023-09-12,US,Boston,smb,25939,1
0001646,2024-08-11,BR,São Paulo,consumer,35256,1
0001647,2023-04-02,GB,Leeds,consumer,22474,1
0001648,2023-07-26,SE,Göteborg,smb,8702,1
0001649,2023-07-18,US,Boston,smb,8980,1
0001650,2023-08-31,US,Portland,smb,29413,1
0001651,2024-11-02,GB,Bristol,consumer,8679,1
0001652,2024-08-25,FR,Nîmes,consumer,6122,1
0001653,2024-02-09,IS,Reykjavík,consumer,13997,1
0001654,2024-08-27,US,Boston,consumer,11734,1
0001655,2023-12-02,PL,Łódź,smb,30194,1
0001656,2023-05-02,US,Austin,consumer,19442,1
0001657,2023-07-30,CH,Genève,smb,8977,1
0001658,2023-02-18,US,Boston,consumer,17467,1
0001659,2023-12-08,US,Boston,smb,13365,1
0001660,2024-09-03,US,Austin,enterprise,12678,1
0001661,2023-10-15,US,Austin,smb,38288,1
0001662,2023-07-03,US,Austin,consumer,16122,1
0001663,2024-03-13,GB,Manchester,consumer,2529,1
0001664,2024-07-01,GB,Bristol,enterprise,39041,1
0001665,2024-06-23,FR,Angers,enterprise,8363,1
0001666,2024-05-08,US,Boston,consumer,19600,1
0001667,2023-09-16,US,Austin,smb,20946,1
0001668,2024-11-13,BR,Curitiba,enterprise,4256,1
0001669,2023-11-23,PL,Gdańsk,smb,12528,1
0001670,2023-03-02,DE,München,enterprise,5284,1
0001671,2023-08-26,DE,Köln,smb,21645,1
0001672,2024-01-09,IS,Selfoss,consumer,23216,1
0001673,2024-01-13,SE,Örebro,consumer,6903,1
0001674,2023-02-03,US,Austin,consumer,5680,1
0001675,2023-04-29,GB,Leeds,consumer,19261,1
0001676,2024-12-03,US,Boston,consumer,7597,1
0001677,2023-02-24,BR,Curitiba,smb,3824,1
0001678,2024-12-27,DE,Düsseldorf,enterprise,14666,1
0001679,2023-03-20,CH,Zürich,smb,11121,1
0001680,2024-09-14,FR,Nîmes,smb,55622,1
0001681,2024-08-17,US,Portland,consumer,22741,1
0001682,2024-11-03,DE,Düsseldorf,consumer,35278,1
0001683,2024-03-20,PL,Kraków,consumer,2877,1
0001684,2024-03-25,US,Austin,consumer,19010,1
0001685,2023-06-07,SE,Göteborg,consumer,22198,1
0001686,2024-02-06,GB,Manchester,consumer,37630,1
0001687,2024-08-12,US,Austin,consumer,27858,1
0001688,2024-10-06,BR,Belém,consumer,11352,1
0001689,2024-12-15,PL,Łódź,consumer,22399,1
0001690,2024-01-03,PL,Gdańsk,consumer,13647,1
0001691,2024-02-26,IS,Reykjavík,smb,21258,1
0001692,2023-03-19,GB,Leeds,consumer,10943,1
0001693,2023-04-08,US,Boston,consumer,94141,1
0001694,2023-12-13,US,Portland,consumer,8331,1
0001695,2024-05-21,US,Austin,smb,50982,1
0001696,2024-11-21,GB,Leeds,consumer,28162,1
0001697,2023-10-07,BR,São Paulo,consumer,6375,1
0001698,2023-03-16,DE,Düsseldorf,smb,34296,1
0001699,2024-07-04,GB,Leeds,smb,17783,1
0001700,2024-12-20,SE,Malmö,smb,23745,1
0001701,2024-12-20,FR,Nîmes,consumer,5380,1
0001702,2024-10-06,BR,Belém,consumer,5817,1
0001703,2023-02-07,GB,Bristol,consumer,14688,1
0001704,2023-07-15,US,Boston,consumer,21603,1
0001705,2023-02-02,DE,Köln,consumer,12099,1
0001706,2024-11-15,GB,Leeds,smb,21331,1
0001707,2023-05-11,DE,Köln,consumer,29530,1
0001708,2023-03-07,US,Austin,consumer,32092,1
0001709,2023-07-22,US,Boston,smb,18652,1
0001710,2023-12-19,FR,Nîmes,smb,10203,1
0001711,2023-07-05,US,Boston,consumer,10106,1
0001712,2023-11-16,FR,Angers,consumer,19343,1
0001713,2024-03-23,GB,Leeds,consumer,4547,1
0001714,2024-01-09,GB,Leeds,smb,20067,1
0001715,2023-08-09,GB,Leeds,consumer,10938,1
0001716,2024-08-18,CH,Zürich,smb,12385,1
0001717,2024-06-06,DE,Köln,consumer,38037,1
0001718,2024-07-28,US,Boston,smb,26311,1
0001719,2024-01-07,GB,Manchester,consumer,44506,1
0001720,2024-09-16,US,Austin,consumer,8404,1
0001721,2024-07-01,GB,Bristol,consumer,10429,1
0001722,2024-01-04,PL,Kraków,smb,7022,1
0001723,2024-02-27,DE,Düsseldorf,smb,20875,1
0001724,2023-07-22,FR,Nîmes,consumer,8568,1
0001725,2024-01-11,BR,São Paulo,consumer,10415,1
0001726,2024-12-19,US,Austin,consumer,8075,1
0001727,2024-02-04,DE,München,consumer,15003,1
0001728,2024-04-14,FR,Nîmes,consumer,54791,1
0001729,2023-08-21,SE,Örebro,smb,19119,1
0001730,2023-08-01,IS,Akureyri,consumer,15510,1
0001731,2024-06-13,GB,Bristol,smb,14396,1
0001732,2024-12-31,US,Boston,consumer,9542,1
0001733,2024-07-18,PL,Kraków,consumer,8125,1
0001734,2024-07-26,GB,Bristol,consumer,3469,1
0001735,2024-09-24,DE,Düsseldorf,consumer,10423,1
0001736,2024-07-20,PL,Łódź,consumer,21179,1
0001737,2024-10-23,GB,Leeds,consumer,48065,1
0001738,2024-04-16,FR,Nîmes,consumer,40691,1
0001739,2024-05-30,DE,Düsseldorf,enterprise,7097,1
0001740,2024-06-08,US,Boston,consumer,10166,1
0001741,2023-09-17,PL,Kraków,consumer,1593,1
0001742,2023-04-04,BR,Curitiba,smb,14077,1
0001743,2024-06-16,US,Portland,smb,19562,1
0001744,2023-12-10,GB,Bristol,enterprise,1093,1
0001745,2023-04-13,US,Austin,consumer,12797,1
0001746,2023-09-27,GB,Leeds,smb,16057,1
0001747,2024-05-31,US,Portland,consumer,7859,1
0001748,2024-12-01,IS,Selfoss,consumer,11168,1
0001749,2024-08-07,ES,Córdoba,consumer,19479,1
0001750,2023-02-23,DE,München,consumer,11101,1
0001751,2023-02-02,DE,Düsseldorf,enterprise,29305,1
0001752,2023-02-07,US,Portland,consumer,13013,1
0001753,2024-11-09,US,Boston,smb,3216,1
0001754,2024-12-04,DE,Düsseldorf,consumer,5292,1
0001755,2023-10-07,DE,Köln,consumer,1203,1
0001756,2023-06-02,ES,Gijón,consumer,13514,1
0001757,2023-08-22,BR,Curitiba,consumer,50841,1
0001758,2024-07-16,US,Austin,consumer,21220,1
0001759,2023-07-16,DE,Köln,consumer,10999,1
0001760,2024-06-14,GB,Bristol,consumer,23278,1
0001761,2023-07-29,CH,Genève,consumer,17220,1
0001762,2024-10-18,FR,Angers,consumer,5653,1
0001763,2024-08-01,ES,Málaga,smb,18100,1
0001764,2023-05-13,US,Portland,consumer,10225,1
0001765,2023-06-30,BR,Curitiba,consumer,14443,1
0001766,2024-02-14,DE,München,smb,8360,1
0001767,2024-04-07,US,Portland,smb,35124,1
0001768,2023-07-22,PL,Kraków,consumer,18027,1
0001769,2023-02-19,FR,Angers,enterprise,38468,1
0001770,2024-10-08,GB,Leeds,consumer,25451,1
0001771,2023-10-27,PL,Gdańsk,consumer,7014,1
0001772,2023-07-17,BR,São Paulo,consumer,18916,1
0001773,2023-03-24,BR,Belém,consumer,32846,1
0001774,2023-05-17,US,Austin,consumer,3802,1
0001775,2023-05-25,CH,Genève,consumer,25140,1
0001776,2024-07-21,IS,Akureyri,smb,3950,1
0001777,2023-05-12,DE,München,consumer,14390,1
0001778,2024-01-30,GB,Bristol,consumer,22021,1
0001779,2023-08-29,PL,Gdańsk,consumer,49882,1
0001780,2024-09-24,US,Austin,smb,10603,1
0001781,2023-09-11,US,Austin,consumer,6365,1
0001782,2024-01-22,US,Portland,consumer,1301,1
0001783,2024-10-05,DE,München,smb,16208,1
0001784,2023-08-13,US,Austin,consumer,20488,1
0001785,2024-02-05,DE,Düsseldorf,consumer,15078,1
0001786,2023-09-16,FR,Angers,consumer,12310,1
0001787,2024-03-30,US,Boston,smb,22950,1
0001788,2024-12-15,DE,München,consumer,8872,1
0001789,2023-04-29,PL,Kraków,consumer,17601,1
0001790,2023-06-12,DE,Köln,consumer,14388,1
0001791,2023-10-16,BR,Belém,enterprise,29623,1
0001792,2023-12-11,US,Boston,consumer,14860,1
0001793,2023-08-28,SE,Malmö,consumer,7368,1
0001794,2024-04-22,FR,Besançon,consumer,7862,1
0001795,2023-05-29,DE,Köln,consumer,8418,1
0001796,2024-01-25,US,Austin,smb,18197,1
0001797,2023-07-30,SE,Göteborg,consumer,19993,1
0001798,2023-02-15,FR,Nîmes,consumer,14518,1
0001799,2024-11-12,PL,Łódź,consumer,15697,1
0001800,2023-10-09,US,Austin,consumer,44540,1
0001801,2024-12-08,ES,Córdoba,consumer,11578,1
0001802,2024-08-13,SE,Göteborg,consumer,6760,1
0001803,2023-04-01,US,Portland,smb,19080,1
0001804,2024-05-14,ES,Málaga,consumer,10098,1
0001805,2024-04-20,BR,Curitiba,consumer,9906,1
0001806,2023-10-03,CH,Basel,smb,31479,1
0001807,2023-08-18,US,Boston,consumer,8240,1
0001808,2024-10-19,IS,Akureyri,enterprise,25503,1
0001809,2023-08-16,FR,Besançon,consumer,23192,1
0001810,2024-02-10,US,Austin,consumer,13117,1
0001811,2023-12-09,US,Austin,consumer,16085,1
0001812,2024-02-24,US,Austin,consumer,26501,1
0001813,2023-03-28,US,Portland,consumer,2509,1
0001814,2023-04-13,DE,Düsseldorf,consumer,26100,1
0001815,2024-02-03,DE,Köln,consumer,13454,1
0001816,2024-08-18,FR,Nîmes,consumer,30604,1
0001817,2023-12-25,DE,München,consumer,17301,1
0001818,2024-06-26,DE,Düsseldorf,consumer,38537,1
0001819,2024-09-03,US,Boston,consumer,46996,1
0001820,2024-08-31,US,Portland,consumer,14910,1
0001821,2024-03-04,IS,Reykjavík,consumer,18772,1
0001822,2024-12-05,US,Portland,consumer,24539,1
0001823,2023-07-26,FR,Angers,smb,2128,1
0001824,2024-05-29,FR,Nîmes,consumer,22564,1
0001825,2023-09-13,FR,Angers,consumer,11739,1
0001826,2024-10-06,US,Boston,consumer,16644,1
0001827,2023-02-06,DE,München,smb,8424,1
0001828,2023-11-26,GB,Manchester,consumer,19560,1
0001829,2024-09-09,SE,Malmö,consumer,19579,1
0001830,2024-11-04,FR,Nîmes,enterprise,26203,1
0001831,2024-04-02,US,Portland,smb,11711,1
0001832,2023-04-30,BR,Curitiba,smb,7985,1
0001833,2023-05-13,DE,Düsseldorf,smb,21609,1
0001834,2024-06-19,US,Portland,consumer,132,1
0001835,2023-08-28,DE,München,smb,20800,1
0001836,2024-11-08,GB,Bristol,smb,4173,1
0001837,2024-06-19,US,Portland,consumer,30703,1
0001838,2024-02-19,US,Portland,consumer,6798,1
0001839,2024-03-10,PL,Łódź,consumer,25692,1
0001840,2023-08-12,SE,Göteborg,consumer,26367,1
0001841,2024-09-06,FR,Besançon,consumer,11824,1
0001842,2024-02-02,GB,Bristol,consumer,21679,1
0001843,2023-07-17,PL,Kraków,consumer,10279,1
0001844,2024-05-07,CH,Basel,consumer,41084,1
0001845,2024-02-29,GB,Leeds,consumer,25628,1
0001846,2024-09-06,PL,Gdańsk,smb,11197,1
0001847,2024-11-18,DE,Köln,consumer,49431,1
0001848,2024-08-19,GB,Manchester,consumer,15518,1
0001849,2024-03-15,BR,São Paulo,smb,13695,1
0001850,2024-02-24,ES,Córdoba,smb,5760,1
0001851,2023-07-14,DE,Düsseldorf,smb,10518,1
0001852,2024-05-11,DE,Köln,consumer,52063,1
0001853,2024-09-11,GB,Leeds,smb,9467,1
0001854,2024-05-25,DE,Düsseldorf,enterprise,74375,1
0001855,2024-08-24,PL,Łódź,consumer,14518,1
0001856,2024-11-28,GB,Manchester,consumer,27135,1
0001857,2024-02-18,DE,Köln,consumer,9561,1
0001858,2023-07-06,DE,München,smb,8261,1
0001859,2023-11-21,US,Austin,consumer,3173,1
0001860,2023-10-28,FR,Angers,consumer,5055,1
0001861,2024-12-12,PL,Gdańsk,consumer,10158,1
0001862,2024-04-22,ES,Gijón,smb,40488,1
0001863,2023-04-01,US,Austin,smb,14780,1
0001864,2023-03-21,GB,Leeds,smb,7236,1
0001865,2024-09-10,US,Boston,consumer,17063,1
0001866,2024-03-01,GB,Leeds,consumer,6483,1
0001867,2023-12-15,GB,Leeds,consumer,10373,1
0001868,2023-08-24,FR,Nîmes,consumer,14046,1
0001869,2023-03-09,BR,São Paulo,smb,8879,1
0001870,2024-12-28,US,Portland,consumer,2941,1
0001871,2023-07-12,BR,Curitiba,consumer,8289,1
0001872,2023-10-01,SE,Malmö,consumer,27823,1
0001873,2024-03-29,US,Portland,consumer,48470,1
0001874,2023-02-25,PL,Łódź,consumer,22465,1
0001875,2023-07-23,US,Boston,consumer,36177,1
0001876,2024-06-24,PL,Kraków,consumer,26328,1
0001877,2024-02-24,CH,Genève,consumer,42656,1
0001878,2024-02-01,DE,München,smb,8861,1
0001879,2024-03-05,US,Boston,smb,8178,1
0001880,2024-11-30,DE,Köln,consumer,3448,1
0001881,2023-08-10,FR,Besançon,consumer,31891,1
0001882,2023-11-12,BR,Belém,consumer,18298,1
0001883,2023-05-07,SE,Örebro,consumer,19597,1
0001884,2024-01-12,GB,Bristol,consumer,13935,1
0001885,2023-08-16,US,Austin,consumer,26226,1
0001886,2024-01-17,GB,Manchester,consumer,2258,1
0001887,2024-02-05,US,Boston,consumer,22727,1
0001888,2023-09-24,DE,Düsseldorf,smb,11303,1
0001889,2023-02-20,US,Austin,consumer,20520,1
0001890,2024-03-18,DE,Köln,smb,31935,1
0001891,2024-12-04,FR,Besançon,consumer,43178,1
0001892,2023-09-12,DE,Köln,consumer,11212,1
0001893,2024-03-26,FR,Besançon,consumer,369,1
0001894,2024-12-25,BR,São Paulo,consumer,14416,1
0001895,2023-10-07,GB,Leeds,consumer,32322,1
0001896,2024-06-23,SE,Örebro,consumer,5761,1
0001897,2024-10-11,DE,Düsseldorf,consumer,13258,1
0001898,2023-09-30,CH,Zürich,smb,59034,1
0001899,2024-11-11,US,Boston,enterprise,14957,1
0001900,2023-06-18,SE,Göteborg,smb,28072,1
0001901,2023-09-08,BR,Belém,enterprise,12069,1
0001902,2023-10-18,PL,Kraków,consumer,13815,1
0001903,2024-06-17,US,Portland,consumer,18128,1
0001904,2024-06-25,FR,Besançon,smb,4765,1
0001905,2024-03-29,SE,Malmö,consumer,27486,1
0001906,2024-07-19,ES,Málaga,consumer,21669,1
0001907,2024-01-03,US,Austin,consumer,8979,1
0001908,2023-09-02,CH,Genève,consumer,27278,1
0001909,2023-11-26,US,Boston,enterprise,17179,1
0001910,2023-09-13,US,Austin,consumer,18777,1
0001911,2023-07-19,US,Boston,consumer,19695,1
0001912,2023-11-07,FR,Nîmes,smb,30989,1
0001913,2024-10-18,IS,Selfoss,consumer,17445,1
0001914,2023-09-03,GB,Manchester,enterprise,48109,1
0001915,2024-02-06,ES,Córdoba,consumer,12411,1
0001916,2024-02-27,BR,São Paulo,smb,7132,1
0001917,2023-02-10,DE,Köln,smb,15369,1
0001918,2024-01-13,GB,Leeds,enterprise,34255,1
0001919,2023-04-19,US,Boston,smb,15803,1
0001920,2024-08-29,US,Austin,consumer,4301,1
0001921,2024-01-09,FR,Nîmes,smb,22787,1
0001922,2024-10-08,US,Boston,smb,13909,1
0001923,2023-05-02,GB,Leeds,consumer,19448,1
0001924,2024-05-20,FR,Nîmes,consumer,20876,1
0001925,2024-10-22,US,Boston,smb,15295,1
0001926,2024-03-22,BR,Belém,consumer,14834,1
0001927,2024-08-21,GB,Leeds,consumer,4254,1
0001928,2024-05-08,DE,Düsseldorf,consumer,9014,1
0001929,2023-12-28,US,Portland,consumer,15794,1
0001930,2023-07-21,SE,Malmö,consumer,14798,1
0001931,2023-10-07,ES,Gijón,consumer,13352,1
0001932,2024-09-16,US,Portland,consumer,4009,1
0001933,2024-07-14,DE,Köln,enterprise,39376,1
0001934,2023-11-12,ES,Córdoba,consumer,25644,1
0001935,2024-02-05,US,Boston,consumer,12324,1
0001936,2023-07-03,US,Boston,consumer,2013,1
0001937,2023-10-27,US,Portland,consumer,5580,1
0001938,2024-07-19,US,Boston,consumer,2974,1
0001939,2024-01-03,PL,Gdańsk,consumer,6008,1
0001940,2024-07-15,GB,Leeds,consumer,20194,1
0001941,2024-11-18,SE,Örebro,consumer,3295,1
0001942,2024-01-27,US,Austin,consumer,14503,1
0001943,2024-12-19,US,Austin,consumer,23584,1
0001944,2024-05-24,US,Austin,consumer,15287,1
0001945,2024-09-05,DE,Köln,enterprise,53301,1
0001946,2024-05-25,ES,Málaga,consumer,12435,1
0001947,2024-01-09,DE,Köln,smb,8694,1
0001948,2024-08-09,DE,Düsseldorf,consumer,12552,1
0001949,2023-10-04,US,Boston,enterprise,24149,1
0001950,2024-05-29,BR,Belém,consumer,6989,1
0001951,2023-12-11,DE,Düsseldorf,consumer,11457,1
0001952,2024-08-22,DE,Köln,consumer,16139,1
0001953,2024-06-28,FR,Angers,enterprise,4137,1
0001954,2023-08-28,US,Boston,consumer,5863,1
0001955,2023-03-02,ES,Málaga,smb,22773,1
0001956,2024-02-07,SE,Örebro,consumer,5511,1
0001957,2024-07-03,PL,Łódź,consumer,8819,1
0001958,2023-07-15,GB,Leeds,consumer,20734,1
0001959,2023-09-08,FR,Besançon,smb,42159,1
0001960,2023-10-04,SE,Malmö,consumer,33298,1
0001961,2024-11-08,ES,Córdoba,smb,5492,1
0001962,2024-08-11,DE,München,consumer,7098,1
0001963,2023-07-02,US,Austin,enterprise,34820,1
0001964,2024-01-27,BR,Belém,consumer,10394,1
0001965,2023-12-24,US,Portland,consumer,15301,1
0001966,2023-04-27,FR,Besançon,consumer,55193,1
0001967,2024-03-07,US,Austin,smb,6368,1
0001968,2024-05-21,CH,Basel,smb,13924,1
0001969,2024-11-15,DE,Köln,consumer,19540,1
0001970,2024-11-30,US,Portland,consumer,33645,1
0001971,2023-07-14,GB,Manchester,consumer,14411,1
0001972,2024-08-21,US,Portland,enterprise,29379,1
0001973,2024-09-01,CH,Basel,consumer,17281,1
0001974,2024-05-25,GB,Leeds,smb,3833,1
0001975,2023-06-15,GB,Leeds,consumer,19073,1
0001976,2023-05-31,SE,Göteborg,consumer,30930,1
0001977,2024-01-25,DE,München,consumer,45451,1
0001978,2023-12-08,FR,Nîmes,consumer,10948,1
0001979,2023-08-28,GB,Manchester,consumer,2756,1
0001980,2023-12-14,BR,São Paulo,smb,6424,1
0001981,2023-04-08,BR,Curitiba,consumer,12132,1
0001982,2024-06-04,DE,München,consumer,13203,1
0001983,2024-12-03,US,Portland,consumer,19507,1
0001984,2024-04-26,US,Boston,consumer,27102,1
0001985,2024-07-25,US,Portland,consumer,14118,1
0001986,2024-02-20,US,Boston,consumer,32199,1
0001987,2024-02-04,US,Portland,consumer,1378,1
0001988,2024-09-19,GB,Bristol,consumer,6756,1
0001989,2024-03-03,GB,Manchester,smb,18156,1
0001990,2024-03-16,US,Austin,consumer,8647,1
0001991,2023-02-11,GB,Manchester,consumer,5450,1
0001992,2024-03-16,GB,Bristol,consumer,19301,1
0001993,2023-05-28,SE,Malmö,smb,29676,1
0001994,2024-05-06,ES,Málaga,consumer,10388,1
0001995,2023-04-12,BR,Belém,consumer,22518,1
0001996,2023-10-09,US,Portland,smb,8151,1
0001997,2023-09-17,ES,Córdoba,consumer,2607,1
0001998,2024-12-17,BR,Belém,smb,3724,1
0001999,2023-06-06,US,Austin,consumer,18435,1
0002000,2024-06-14,US,Austin,consumer,26811,1
