order_id,refunded_within_30d
ORD-00010016,0
ORD-00004352,0
ORD-00003695,0
ORD-00001958,0
ORD-00009481,0
ORD-00008325,0
ORD-00004101,0
ORD-00002074,0
ORD-00007977,0
ORD-00002949,0
ORD-00002229,0
ORD-00003307,0
ORD-00000542,0
ORD-00011874,0
ORD-00011557,1
ORD-00007335,0
ORD-00001331,0
ORD-00008787,0
ORD-00003723,0
ORD-00010186,0
ORD-00009588,1
ORD-00005301,0
ORD-00009148,0
ORD-00005018,0
ORD-00005619,0
ORD-00006907,0
ORD-00008546,0
ORD-00005491,0
ORD-00009549,1
ORD-00011599,0
ORD-00001771,0
ORD-00002662,0
ORD-00007844,0
ORD-00002674,0
ORD-00008642,0
ORD-00006338,0
ORD-00010613,0
ORD-00001203,1
ORD-00003013,0
ORD-00011453,0
ORD-00000077,0
ORD-00000060,0
ORD-00000123,0
ORD-00005720,0
ORD-00006729,0
ORD-00000362,0
ORD-00007564,0
ORD-00001057,0
ORD-00011843,0
ORD-00002612,0
ORD-00008931,0
ORD-00004578,0
ORD-00004517,1
ORD-00001260,0
ORD-00000438,0
ORD-00002567,0
ORD-00001198,0
ORD-00004278,0
ORD-00001066,0
ORD-00005330,1
ORD-00001663,0
ORD-00006751,0
ORD-00011138,0
ORD-00007411,0
ORD-00007139,0
ORD-00011398,0
ORD-00002948,0
ORD-00005920,0
ORD-00011704,0
ORD-00006911,0
ORD-00004515,0
ORD-00002375,0
ORD-00005658,0
ORD-00000736,0
ORD-00007418,1
ORD-00005001,0
ORD-00011438,0
ORD-00007409,0
ORD-00005663,0
ORD-00000863,0
ORD-00004199,1
ORD-00002100,0
ORD-00007271,0
ORD-00003573,0
ORD-00000117,0
ORD-00005545,0
ORD-00003030,0
ORD-00000101,0
ORD-00003614,0
ORD-00001193,1
ORD-00008213,0
ORD-00008474,0
ORD-00003139,0
ORD-00001382,0
ORD-00011807,0
ORD-00009004,0
ORD-00006986,0
ORD-00001658,0
ORD-00003850,0
ORD-00000589,0
ORD-00001313,0
ORD-00008674,1
ORD-00006106,0
ORD-00000110,0
ORD-00004871,1
ORD-00007427,0
ORD-00001394,0
ORD-00002916,0
ORD-00000930,0
ORD-00007026,0
ORD-00010587,0
ORD-00008655,1
ORD-00008737,0
ORD-00002822,0
ORD-00002851,1
ORD-00005603,0
ORD-00001102,0
ORD-00011319,0
ORD-00004800,0
ORD-00006846,0
ORD-00005759,1
ORD-00005569,0
ORD-00011330,1
ORD-00010026,0
ORD-00002821,0
ORD-00010105,0
ORD-00005433,0
ORD-00009680,0
ORD-00003106,0
ORD-00007887,0
ORD-00009745,0
ORD-00000449,0
ORD-00007545,0
ORD-00003599,0
ORD-00005200,0
ORD-00007909,1
ORD-00008913,0
ORD-00004966,0
ORD-00006875,0
ORD-00001085,0
ORD-00011270,0
ORD-00007776,0
ORD-00002659,0
ORD-00009934,0
ORD-00005852,1
ORD-00005435,0
ORD-00005073,0
ORD-00003550,0
ORD-00006923,0
ORD-00003628,0
ORD-00005525,0
ORD-00008026,0
ORD-00002945,0
ORD-00011297,1
ORD-00003448,0
ORD-00011390,0
ORD-00002440,0
ORD-00001321,0
ORD-00005190,0
ORD-00009275,0
ORD-00001573,0
ORD-00001026,0
ORD-00009513,0
ORD-00000719,0
ORD-00011231,0
ORD-00010663,0
ORD-00010832,0
ORD-00003718,0
ORD-00008944,0
ORD-00009437,0
ORD-00003710,0
ORD-00001333,0
ORD-00005776,0
ORD-00010134,1
ORD-00002668,0
ORD-00006119,0
ORD-00002290,0
ORD-00011102,0
ORD-00009353,0
ORD-00010045,0
ORD-00001952,0
ORD-00004164,0
ORD-00001855,0
ORD-00002614,0
ORD-00005938,0
ORD-00011046,0
ORD-00010942,0
ORD-00005455,0
ORD-00007565,0
ORD-00000543,0
ORD-00002762,0
ORD-00010770,0
ORD-00006200,0
ORD-00007399,0
ORD-00010833,0
ORD-00010331,0
ORD-00009369,0
ORD-00010647,0
ORD-00008422,0
ORD-00002115,0
ORD-00006983,0
ORD-00000514,0
ORD-00009847,0
ORD-00007524,0
ORD-00001390,1
ORD-00004858,0
ORD-00008229,0
ORD-00011728,1
ORD-00010580,0
ORD-00003683,0
ORD-00005845,0
ORD-00011793,0
ORD-00006143,0
ORD-00008104,0
ORD-00005481,1
ORD-00006086,0
ORD-00001319,0
ORD-00011549,0
ORD-00005518,0
ORD-00010891,0
ORD-00004878,0
ORD-00006662,0
ORD-00009185,0
ORD-00000252,1
ORD-00005457,0
ORD-00009435,0
ORD-00004387,0
ORD-00008583,1
ORD-00007981,0
ORD-00011930,0
ORD-00006058,1
ORD-00011055,0
ORD-00011511,0
ORD-00010687,1
ORD-00001312,0
ORD-00004358,1
ORD-00001360,0
ORD-00010605,0
ORD-00011500,0
ORD-00008346,0
ORD-00010658,0
ORD-00000098,0
ORD-00007829,0
ORD-00006087,0
ORD-00004642,0
ORD-00008280,0
ORD-00004757,0
ORD-00010895,0
ORD-00011939,0
ORD-00006743,0
ORD-00007617,0
ORD-00006889,0
ORD-00003919,0
ORD-00009295,1
ORD-00002864,0
ORD-00007424,0
ORD-00000627,0
ORD-00009783,0
ORD-00010160,0
ORD-00000556,0
ORD-00003436,1
ORD-00009948,1
ORD-00002087,0
ORD-00003781,1
ORD-00011261,0
ORD-00008288,0
ORD-00000758,1
ORD-00003364,0
ORD-00011315,0
ORD-00003574,0
ORD-00000015,0
ORD-00001756,0
ORD-00009010,1
ORD-00001186,0
ORD-00002776,0
ORD-00004475,0
ORD-00011622,0
ORD-00001654,0
ORD-00002406,0
ORD-00011230,0
ORD-00006025,0
ORD-00003814,1
ORD-00008089,0
ORD-00006248,0
ORD-00005353,1
ORD-00005587,1
ORD-00007523,0
ORD-00007954,0
ORD-00008562,0
ORD-00011855,0
ORD-00002465,0
ORD-00003175,0
ORD-00006290,0
ORD-00001487,0
ORD-00010531,0
ORD-00003947,0
ORD-00006880,0
ORD-00011346,0
ORD-00008702,0
ORD-00005872,0
ORD-00001080,1
ORD-00003009,0
ORD-00011831,0
ORD-00003438,0
ORD-00011737,0
ORD-00007325,0
ORD-00000240,0
ORD-00000834,1
ORD-00004850,1
ORD-00008254,0
ORD-00010717,0
ORD-00002689,1
ORD-00004017,0
ORD-00007104,0
ORD-00006920,1
ORD-00000803,0
ORD-00001084,0
ORD-00002416,0
ORD-00003707,0
ORD-00011236,0
ORD-00003625,0
ORD-00007485,0
ORD-00005108,0
ORD-00011907,0
ORD-00010775,0
ORD-00004773,0
ORD-00006577,0
ORD-00002247,0
ORD-00008404,0
ORD-00009388,0
ORD-00002972,0
ORD-00006538,0
ORD-00008297,0
ORD-00007957,0
ORD-00008631,0
ORD-00009405,0
ORD-00003852,0
ORD-00006499,0
ORD-00011062,0
ORD-00011763,0
ORD-00007611,0
ORD-00000483,0
ORD-00001566,0
ORD-00009519,0
ORD-00007307,1
ORD-00002969,1
ORD-00001153,0
ORD-00009364,0
ORD-00002266,0
ORD-00004987,0
ORD-00000728,0
ORD-00006479,0
ORD-00009907,1
ORD-00003968,0
ORD-00009590,0
ORD-00010668,0
ORD-00009233,0
ORD-00001950,1
ORD-00011456,0
ORD-00011641,0
ORD-00002472,0
ORD-00005487,1
ORD-00007439,0
ORD-00004662,0
ORD-00008496,0
ORD-00011250,0
ORD-00004770,1
ORD-00000833,0
ORD-00001801,0
ORD-00008658,0
ORD-00004371,0
ORD-00001209,0
ORD-00006411,0
ORD-00006892,1
ORD-00008626,0
ORD-00001933,1
ORD-00001389,1
ORD-00005888,0
ORD-00007095,0
ORD-00009451,0
ORD-00005404,0
ORD-00005815,0
ORD-00004082,0
ORD-00007328,0
ORD-00000726,0
ORD-00000062,1
ORD-00006111,0
ORD-00003978,0
ORD-00006292,0
ORD-00011111,0
ORD-00004195,0
ORD-00006850,0
ORD-00002123,0
ORD-00011585,0
ORD-00004109,0
ORD-00008838,0
ORD-00004317,0
ORD-00001426,0
ORD-00006888,0
ORD-00011388,0
ORD-00006314,0
ORD-00006339,0
ORD-00009321,1
ORD-00000532,0
ORD-00001767,0
ORD-00007242,1
ORD-00006329,0
ORD-00004095,0
ORD-00000729,0
ORD-00009483,1
ORD-00010963,0
ORD-00011332,0
ORD-00001351,0
ORD-00010829,0
ORD-00005068,0
ORD-00009758,0
ORD-00001093,0
ORD-00000770,0
ORD-00008382,0
ORD-00009221,0
ORD-00003956,0
ORD-00000718,0
ORD-00011122,0
ORD-00000202,0
ORD-00004938,0
ORD-00009850,0
ORD-00003103,0
ORD-00004768,0
ORD-00003333,0
ORD-00003904,0
ORD-00007660,1
ORD-00008207,0
ORD-00005904,0
ORD-00001686,0
ORD-00003717,0
ORD-00001639,0
ORD-00010460,1
ORD-00008822,0
ORD-00006925,0
ORD-00004696,0
ORD-00011584,0
ORD-00008275,0
ORD-00006778,0
ORD-00004151,1
ORD-00000858,0
ORD-00011208,0
ORD-00010837,0
ORD-00002524,0
ORD-00008177,0
ORD-00009819,0
ORD-00001494,0
ORD-00009733,0
ORD-00004302,0
ORD-00007809,0
ORD-00010782,0
ORD-00001046,0
ORD-00003272,0
ORD-00002894,0
ORD-00004033,1
ORD-00006370,0
ORD-00009526,1
ORD-00010397,0
ORD-00005397,0
ORD-00003429,0
ORD-00004322,0
ORD-00001701,0
ORD-00000638,0
ORD-00004375,0
ORD-00007072,0
ORD-00010733,0
ORD-00002954,0
ORD-00011006,0
ORD-00009657,0
ORD-00006737,0
ORD-00007811,0
ORD-00006450,0
ORD-00010248,0
ORD-00007865,1
ORD-00001120,0
ORD-00010514,0
ORD-00000111,0
ORD-00007530,0
ORD-00007318,0
ORD-00010125,0
ORD-00010295,1
ORD-00007965,1
ORD-00011454,0
ORD-00000003,0
ORD-00005315,0
ORD-00000819,0
ORD-00005597,0
ORD-00006865,0
ORD-00005585,0
ORD-00009516,0
ORD-00004502,0
ORD-00003352,1
ORD-00006868,0
ORD-00007068,0
ORD-00002877,0
ORD-00005829,0
ORD-00009510,0
ORD-00010065,0
ORD-00005323,0
ORD-00006444,0
ORD-00008602,0
ORD-00005505,0
ORD-00010581,0
ORD-00009920,0
ORD-00008637,0
ORD-00006712,0
ORD-00007397,0
ORD-00000610,0
ORD-00009379,0
ORD-00003903,1
ORD-00008977,1
ORD-00000458,0
ORD-00003605,0
ORD-00001316,1
ORD-00004362,0
ORD-00005506,0
ORD-00005638,0
ORD-00004845,1
ORD-00011095,0
ORD-00005670,0
ORD-00007331,0
ORD-00006617,0
ORD-00001840,0
ORD-00001215,0
ORD-00010797,0
ORD-00010181,0
ORD-00009766,1
ORD-00003311,0
ORD-00010813,0
ORD-00004276,0
ORD-00004567,0
ORD-00007593,0
ORD-00006946,0
ORD-00006380,1
ORD-00003125,0
ORD-00007299,0
ORD-00004461,0
ORD-00003430,0
ORD-00001787,0
ORD-00002611,0
ORD-00000085,0
ORD-00007943,0
ORD-00001791,0
ORD-00007475,0
ORD-00006102,0
ORD-00007196,0
ORD-00010847,0
ORD-00011632,0
ORD-00003994,0
ORD-00011296,0
ORD-00010600,0
ORD-00002493,0
ORD-00003426,0
ORD-00003255,0
ORD-00010390,0
ORD-00002732,0
ORD-00002535,0
ORD-00005633,0
ORD-00006035,0
ORD-00002715,0
ORD-00010632,1
ORD-00005299,0
ORD-00010713,1
ORD-00001827,0
ORD-00008579,0
ORD-00011521,0
ORD-00007098,0
ORD-00008800,1
ORD-00001446,0
ORD-00002871,0
ORD-00001129,0
ORD-00004880,0
ORD-00011981,0
ORD-00000547,0
ORD-00010888,0
ORD-00005407,0
ORD-00008808,0
ORD-00001136,0
ORD-00001626,0
ORD-00001684,0
ORD-00009398,0
ORD-00007115,0
ORD-00004228,0
ORD-00009206,0
ORD-00005293,0
ORD-00005410,0
ORD-00002287,0
ORD-00005412,0
ORD-00005889,0
ORD-00003415,0
ORD-00008605,0
ORD-00001374,0
ORD-00009868,0
ORD-00011851,0
ORD-00005662,0
ORD-00011345,1
ORD-00008018,0
ORD-00010719,0
ORD-00009143,0
ORD-00000061,0
ORD-00000284,0
ORD-00008425,0
ORD-00011147,0
ORD-00005714,0
ORD-00009020,0
ORD-00007698,0
ORD-00004136,0
ORD-00002621,0
ORD-00002890,1
ORD-00011322,0
ORD-00001223,0
ORD-00009928,0
ORD-00002583,1
ORD-00004843,0
ORD-00004014,0
ORD-00011748,0
ORD-00006728,0
ORD-00011828,0
ORD-00003931,0
ORD-00003354,0
ORD-00010274,0
ORD-00006633,1
ORD-00003281,0
ORD-00005929,0
ORD-00010876,0
ORD-00009892,0
ORD-00010290,0
ORD-00008803,0
ORD-00000291,0
ORD-00004259,0
ORD-00001003,0
ORD-00007435,0
ORD-00011583,0
ORD-00008604,0
ORD-00001862,0
ORD-00005838,0
ORD-00001939,1
ORD-00003361,0
ORD-00011849,0
ORD-00004100,1
ORD-00000894,0
ORD-00003951,0
ORD-00004007,0
ORD-00004144,0
ORD-00004873,0
ORD-00009417,1
ORD-00001653,1
ORD-00009583,0
ORD-00005602,0
ORD-00005712,0
ORD-00011690,0
ORD-00000655,0
ORD-00005669,0
ORD-00006596,0
ORD-00001902,0
ORD-00007147,0
ORD-00008830,0
ORD-00008191,0
ORD-00000428,0
ORD-00007127,0
ORD-00001322,0
ORD-00008409,0
ORD-00009993,0
ORD-00010103,1
ORD-00001665,0
ORD-00005860,0
ORD-00011308,0
ORD-00006644,0
ORD-00011053,1
ORD-00008252,1
ORD-00003419,0
ORD-00011767,0
ORD-00008972,0
ORD-00001940,1
ORD-00004680,0
ORD-00005901,0
ORD-00010839,0
ORD-00011201,0
ORD-00003680,0
ORD-00008227,1
ORD-00002578,0
ORD-00003474,0
ORD-00007536,0
ORD-00008438,0
ORD-00004241,0
ORD-00009418,0
ORD-00011458,1
ORD-00003969,0
ORD-00011577,0
ORD-00005968,1
ORD-00000781,0
ORD-00011815,0
ORD-00002680,0
ORD-00010329,0
ORD-00003102,0
ORD-00001894,0
ORD-00008593,0
ORD-00007395,0
ORD-00006648,0
ORD-00002915,0
ORD-00005216,0
ORD-00011814,0
ORD-00002408,0
ORD-00004404,0
ORD-00004961,0
ORD-00006123,0
ORD-00002743,0
ORD-00005654,1
ORD-00002849,0
ORD-00011326,0
ORD-00011785,0
ORD-00004368,0
ORD-00000119,0
ORD-00009025,1
ORD-00011089,0
ORD-00002359,0
ORD-00007591,0
ORD-00002745,0
ORD-00011701,0
ORD-00000891,0
ORD-00008326,0
ORD-00005800,0
ORD-00006652,1
ORD-00010197,1
ORD-00009133,0
ORD-00001216,1
ORD-00006668,0
ORD-00003118,0
ORD-00008922,0
ORD-00007434,0
ORD-00008031,0
ORD-00006744,1
ORD-00011097,0
ORD-00008979,0
ORD-00011416,0
ORD-00004763,0
ORD-00011712,0
ORD-00000350,1
ORD-00000321,1
ORD-00001901,0
ORD-00004679,0
ORD-00000862,1
ORD-00005477,0
ORD-00002827,0
ORD-00003041,1
ORD-00007918,0
ORD-00000091,0
ORD-00009475,0
ORD-00003161,0
ORD-00001478,0
ORD-00001562,0
ORD-00011207,0
ORD-00005575,0
ORD-00011552,0
ORD-00010552,0
ORD-00005063,0
ORD-00009288,0
ORD-00007261,0
ORD-00011123,1
ORD-00003049,0
ORD-00007217,0
ORD-00003276,0
ORD-00011448,1
ORD-00011281,0
ORD-00000643,1
ORD-00005395,0
ORD-00002136,0
ORD-00007288,0
ORD-00000384,0
ORD-00005653,0
ORD-00000418,0
ORD-00009082,0
ORD-00007373,0
ORD-00006955,0
ORD-00009932,0
ORD-00004265,0
ORD-00000927,0
ORD-00004626,0
ORD-00005951,0
ORD-00003119,0
ORD-00011743,0
ORD-00002570,1
ORD-00004540,0
ORD-00005463,0
ORD-00005471,0
ORD-00010060,0
ORD-00001095,0
ORD-00004719,0
ORD-00011493,0
ORD-00007382,0
ORD-00011505,0
ORD-00010201,0
ORD-00004664,0
ORD-00011975,0
ORD-00002616,0
ORD-00008927,1
ORD-00004009,0
ORD-00009568,0
ORD-00000742,1
ORD-00004830,0
ORD-00002215,0
ORD-00007877,1
ORD-00003200,1
ORD-00011729,0
ORD-00009290,0
ORD-00008617,1
ORD-00001588,1
ORD-00006919,0
ORD-00010372,0
ORD-00010761,0
ORD-00006981,0
ORD-00008709,0
ORD-00002703,0
ORD-00001507,0
ORD-00008695,1
ORD-00008805,0
ORD-00005628,1
ORD-00001433,0
ORD-00002407,0
ORD-00000681,1
ORD-00007848,0
ORD-00001279,0
ORD-00008824,0
ORD-00005450,0
ORD-00004114,0
ORD-00003534,0
ORD-00001810,0
ORD-00003010,1
ORD-00005406,1
ORD-00002439,0
ORD-00009236,0
ORD-00011670,0
ORD-00006148,0
ORD-00001305,0
ORD-00008486,0
ORD-00000162,0
ORD-00000469,0
ORD-00010747,0
ORD-00006315,0
ORD-00010954,0
ORD-00011211,0
ORD-00000017,1
ORD-00005840,0
ORD-00006037,1
ORD-00003268,0
ORD-00008284,0
ORD-00006843,1
ORD-00003363,0
ORD-00007959,0
ORD-00007469,0
ORD-00006157,0
ORD-00006989,0
ORD-00009362,1
ORD-00008264,1
ORD-00006528,0
ORD-00006259,0
ORD-00001430,1
ORD-00010455,0
ORD-00005869,0
ORD-00005075,0
ORD-00000801,0
ORD-00011548,1
ORD-00009154,0
ORD-00002026,0
ORD-00004789,0
ORD-00002462,0
ORD-00002467,0
ORD-00006645,0
ORD-00006505,1
ORD-00007694,0
ORD-00004424,0
ORD-00009444,0
ORD-00003987,0
ORD-00000903,0
ORD-00008739,0
ORD-00002807,0
ORD-00005836,0
ORD-00010205,0
ORD-00004602,0
ORD-00001534,0
ORD-00011866,0
ORD-00001406,0
ORD-00001434,0
ORD-00004331,0
ORD-00006739,0
ORD-00001994,0
ORD-00002906,0
ORD-00001678,0
ORD-00006829,0
ORD-00002913,0
ORD-00006446,0
ORD-00000797,0
ORD-00002325,0
ORD-00007354,1
ORD-00008184,0
ORD-00009835,0
ORD-00003447,0
ORD-00004890,0
ORD-00009062,0
ORD-00010889,0
ORD-00005611,0
ORD-00006845,0
ORD-00005054,0
ORD-00001237,0
ORD-00011214,0
ORD-00011601,1
ORD-00003169,0
ORD-00004589,0
ORD-00005773,0
ORD-00008767,1
ORD-00005127,0
ORD-00009618,0
ORD-00000465,0
ORD-00006540,0
ORD-00010404,1
ORD-00007549,0
ORD-00006451,0
ORD-00005780,0
ORD-00002424,0
ORD-00004019,0
ORD-00002528,0
ORD-00002336,0
ORD-00000977,0
ORD-00011808,1
ORD-00000824,0
ORD-00009480,0
ORD-00008831,1
ORD-00004250,0
ORD-00000768,0
ORD-00006075,0
ORD-00001668,0
ORD-00002417,0
ORD-00006201,0
ORD-00002363,0
ORD-00010771,0
ORD-00006223,0
ORD-00009091,0
ORD-00001424,1
ORD-00008148,0
ORD-00011318,0
ORD-00000892,1
ORD-00010498,0
ORD-00001560,0
ORD-00000710,0
ORD-00006118,0
ORD-00009668,0
ORD-00010095,0
ORD-00011525,0
ORD-00006401,0
ORD-00005884,0
ORD-00009223,0
ORD-00011487,0
ORD-00011826,0
ORD-00007531,0
ORD-00004794,1
ORD-00000348,1
ORD-00003506,0
ORD-00005005,0
ORD-00006719,0
ORD-00002302,0
ORD-00008274,0
ORD-00004749,0
ORD-00005422,0
ORD-00000191,1
ORD-00004021,0
ORD-00008361,0
ORD-00010283,0
ORD-00003782,0
ORD-00006276,0
ORD-00008774,0
ORD-00005994,0
ORD-00006840,0
ORD-00003317,0
ORD-00007422,0
ORD-00010858,0
ORD-00009219,0
ORD-00007967,0
ORD-00007607,0
ORD-00003597,0
ORD-00010793,0
ORD-00003184,0
ORD-00000445,0
ORD-00003075,0
ORD-00003818,0
ORD-00003974,0
ORD-00009014,0
ORD-00010264,0
ORD-00002585,0
ORD-00000605,0
ORD-00006858,0
ORD-00009753,0
ORD-00002731,0
ORD-00002826,1
ORD-00004612,0
ORD-00001471,1
ORD-00000653,0
ORD-00008945,0
ORD-00008578,0
ORD-00005558,0
ORD-00005195,0
ORD-00004155,0
ORD-00003885,1
ORD-00007260,0
ORD-00004480,0
ORD-00001556,0
ORD-00001800,1
ORD-00003853,1
ORD-00011994,0
ORD-00007892,0
ORD-00011331,0
ORD-00011243,0
ORD-00006734,0
ORD-00001348,0
ORD-00011870,0
ORD-00011758,0
ORD-00010330,0
ORD-00003196,0
ORD-00011213,0
ORD-00002381,0
ORD-00004854,0
ORD-00003965,1
ORD-00001891,0
ORD-00011727,0
ORD-00004991,0
ORD-00009423,0
ORD-00007900,1
ORD-00006069,0
ORD-00003577,0
ORD-00003491,0
ORD-00009682,0
ORD-00002794,0
ORD-00001058,0
ORD-00007443,0
ORD-00004167,0
ORD-00002806,0
ORD-00005059,0
ORD-00010152,0
ORD-00000016,0
ORD-00003433,0
ORD-00000510,0
ORD-00004879,0
ORD-00006626,0
ORD-00003292,0
ORD-00009545,0
ORD-00001540,0
ORD-00004683,0
ORD-00001921,0
ORD-00004456,0
ORD-00002974,0
ORD-00005475,0
ORD-00011141,0
ORD-00007600,0
ORD-00003943,0
ORD-00005534,0
ORD-00005856,0
ORD-00010546,0
ORD-00008256,0
ORD-00004481,0
ORD-00007005,0
ORD-00004704,0
ORD-00011772,0
ORD-00003418,0
ORD-00011582,1
ORD-00001094,0
ORD-00008065,0
ORD-00006647,1
ORD-00002740,0
ORD-00009531,0
ORD-00007851,0
ORD-00010692,0
ORD-00000078,0
ORD-00006379,0
ORD-00007788,0
ORD-00007839,0
ORD-00002738,0
ORD-00007220,1
ORD-00010720,0
ORD-00009773,0
ORD-00001813,0
ORD-00011760,0
ORD-00009740,0
ORD-00010948,0
ORD-00007580,0
ORD-00001934,0
ORD-00002980,0
ORD-00007253,0
ORD-00003344,0
ORD-00007686,0
ORD-00011360,0
ORD-00000189,0
ORD-00000444,0
ORD-00000872,0
ORD-00005814,0
ORD-00002410,0
ORD-00000486,0
ORD-00000052,1
ORD-00000065,0
ORD-00009697,0
ORD-00003890,0
ORD-00010541,0
ORD-00011773,0
ORD-00003551,0
ORD-00004044,0
ORD-00005085,0
ORD-00010619,0
ORD-00002922,0
ORD-00010743,0
ORD-00005215,0
ORD-00002672,0
ORD-00011359,0
ORD-00011685,0
ORD-00002813,0
ORD-00006628,0
ORD-00011422,0
ORD-00006404,0
ORD-00006061,0
ORD-00009509,0
ORD-00003048,1
ORD-00003250,0
ORD-00011918,0
ORD-00006525,0
ORD-00002142,0
ORD-00002119,0
ORD-00001690,0
ORD-00011496,0
ORD-00004582,0
ORD-00007182,0
ORD-00003174,0
ORD-00010215,0
ORD-00004439,0
ORD-00010454,0
ORD-00002200,0
ORD-00008668,0
ORD-00005941,1
ORD-00005556,0
ORD-00011818,0
ORD-00002289,1
ORD-00010796,0
ORD-00001669,0
ORD-00004575,0
ORD-00011948,0
ORD-00008539,0
ORD-00007558,0
ORD-00001498,0
ORD-00000280,0
ORD-00003137,0
ORD-00009144,0
ORD-00004139,0
ORD-00006040,0
ORD-00002390,1
ORD-00009189,0
ORD-00009956,0
ORD-00003895,0
ORD-00003036,1
ORD-00006165,0
ORD-00001747,0
ORD-00003767,1
ORD-00000982,0
ORD-00006952,0
ORD-00000153,0
ORD-00000664,0
ORD-00000371,0
ORD-00010723,0
ORD-00008508,0
ORD-00001330,1
ORD-00011464,0
ORD-00004161,0
ORD-00009240,1
ORD-00007720,0
ORD-00010640,0
ORD-00007480,1
ORD-00008685,1
ORD-00011564,0
ORD-00003193,0
ORD-00001088,0
ORD-00006341,0
ORD-00010138,0
ORD-00009440,0
ORD-00004284,0
ORD-00004732,0
ORD-00001746,0
ORD-00006502,0
ORD-00003892,0
ORD-00007700,0
ORD-00008351,0
ORD-00003441,1
ORD-00006399,0
ORD-00004521,0
ORD-00008581,0
ORD-00009914,0
ORD-00009370,0
ORD-00010816,0
ORD-00001419,1
ORD-00007553,0
ORD-00000921,0
ORD-00002604,0
ORD-00000429,0
ORD-00001015,0
ORD-00010742,0
ORD-00006943,0
ORD-00011048,1
ORD-00011119,0
ORD-00009129,1
ORD-00006016,0
ORD-00009085,0
ORD-00005526,0
ORD-00006390,0
ORD-00002214,0
ORD-00010482,0
ORD-00003752,0
ORD-00001772,1
ORD-00002249,0
ORD-00003990,0
ORD-00005322,0
ORD-00001302,0
ORD-00001530,1
ORD-00000521,0
ORD-00004026,0
ORD-00008480,0
ORD-00005702,0
ORD-00004787,0
ORD-00000453,1
ORD-00008037,0
ORD-00000662,0
ORD-00007537,0
ORD-00005955,1
ORD-00002192,0
ORD-00009825,0
ORD-00009101,0
ORD-00010702,0
ORD-00008820,0
ORD-00008963,0
ORD-00001700,0
ORD-00006002,0
ORD-00005855,0
ORD-00000448,0
ORD-00000764,0
ORD-00000214,0
ORD-00011840,0
ORD-00007665,0
ORD-00009910,0
ORD-00003640,0
ORD-00006020,0
ORD-00008397,0
ORD-00001025,0
ORD-00007969,0
ORD-00007800,0
ORD-00008745,0
ORD-00011829,0
ORD-00011063,0
ORD-00011061,0
ORD-00004129,0
ORD-00000130,0
ORD-00009301,0
ORD-00006863,0
ORD-00010973,1
ORD-00002960,0
ORD-00001461,0
ORD-00005378,0
ORD-00008528,0
ORD-00003523,0
ORD-00008728,1
ORD-00005454,0
ORD-00009559,0
ORD-00002730,1
ORD-00010169,0
ORD-00010120,0
ORD-00011486,0
ORD-00011962,0
ORD-00003824,0
ORD-00010055,0
ORD-00004217,0
ORD-00000648,0
ORD-00004350,0
ORD-00005744,0
ORD-00010995,0
ORD-00000816,0
ORD-00003562,0
ORD-00010727,0
ORD-00009294,0
ORD-00007636,0
ORD-00002537,1
ORD-00009447,1
ORD-00006500,0
ORD-00011177,0
ORD-00007150,0
ORD-00001152,0
ORD-00004141,0
ORD-00008684,0
ORD-00010003,1
ORD-00006893,1
ORD-00002293,0
ORD-00007377,0
ORD-00008090,0
ORD-00008762,0
ORD-00000754,0
ORD-00006116,0
ORD-00002358,0
ORD-00003847,0
ORD-00005733,0
ORD-00010877,0
ORD-00000935,0
ORD-00007093,0
ORD-00000865,0
ORD-00009099,0
ORD-00001946,0
ORD-00002702,0
ORD-00004430,0
ORD-00000574,0
ORD-00009131,0
ORD-00007414,0
ORD-00006755,0
ORD-00002646,0
ORD-00011590,0
ORD-00003289,0
ORD-00006308,0
ORD-00004816,0
ORD-00008429,0
ORD-00008055,0
ORD-00007459,0
ORD-00002780,0
ORD-00005809,0
ORD-00001483,0
ORD-00002538,0
ORD-00001466,0
ORD-00009683,0
ORD-00009484,0
ORD-00005675,0
ORD-00005822,0
ORD-00009816,0
ORD-00004839,0
ORD-00011596,0
ORD-00008085,0
ORD-00001681,1
ORD-00009881,0
ORD-00008137,0
ORD-00004811,0
ORD-00007571,0
ORD-00006884,0
ORD-00005661,0
ORD-00003008,1
ORD-00010335,0
ORD-00001518,0
ORD-00005507,0
ORD-00002300,0
ORD-00005045,0
ORD-00001147,0
ORD-00000139,0
ORD-00003443,0
ORD-00003246,0
ORD-00001769,1
ORD-00004153,0
ORD-00003446,0
ORD-00008802,0
ORD-00000857,0
ORD-00001890,0
ORD-00001660,0
ORD-00004349,0
ORD-00008769,0
ORD-00000205,0
ORD-00003384,0
ORD-00004251,1
ORD-00011425,0
ORD-00009374,0
ORD-00004028,0
ORD-00006666,0
ORD-00002234,0
ORD-00007899,0
ORD-00000181,0
ORD-00008373,0
ORD-00010610,1
ORD-00006232,0
ORD-00005566,0
ORD-00003099,0
ORD-00004923,0
ORD-00004520,1
ORD-00006362,0
ORD-00005511,0
ORD-00008131,0
ORD-00004610,0
ORD-00002571,1
ORD-00009365,0
ORD-00002311,0
ORD-00008861,0
ORD-00011082,0
ORD-00005257,0
ORD-00003177,0
ORD-00000678,0
ORD-00009323,0
ORD-00006562,0
ORD-00001387,0
ORD-00000804,0
ORD-00003600,0
ORD-00001018,0
